Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
78000	180.34	29.22335367475814	198.14	992	0.0552	0.0005	0.011981758011711969
79000	177.1	30.7780766130699	198.14	999	0.05360000000000001	0.0005	0.012245586580700345
80000	175.1	31.12217858698199	198.14	1005	0.052000000000000005	0.0005	0.01248526586426629
81000	172.31	31.95706338198177	198.14	1011	0.05040000000000001	0.0005	0.01270277288224962
82000	170.03	31.92599411138203	198.14	1018	0.0488	0.0005	0.012940802309248182
83000	163.4	35.799720669301315	198.14	1027	0.0472	0.0005	0.013180669214990405
84000	159.12	35.48951394426246	198.14	1034	0.0456	0.0005	0.013371222019195557
85000	150.81	39.841861151306674	198.14	1044	0.04400000000000001	0.0005	0.01356039497587416
86000	142.82	42.63763126628871	198.14	1054	0.04240000000000001	0.0005	0.01377033597893185
87000	130.71	47.67311506499234	198.14	1066	0.0408	0.0005	0.013946330812242296
88000	127.21	45.13142918189053	198.14	1075	0.039200000000000006	0.0005	0.014119290775722928
89000	125.74	46.355715936656615	198.14	1082	0.0376	0.0005	0.01429203622870975
90000	125.13	46.276701481415024	198.14	1089	0.036000000000000004	0.0005	0.014473879271083408
91000	111.52	51.91848996263278	198.14	1104	0.034400000000000014	0.0005	0.01464442835913764
92000	90.94	59.934267326797276	198.14	1126	0.03280000000000001	0.0005	0.014825530118412441
93000	87.59	61.07652495026219	198.14	1137	0.031200000000000006	0.0005	0.015007380445798238
94000	73.71	63.30660234130403	198.14	1161	0.0296	0.0005	0.015196064379480151
95000	38.99	50.62281995306069	198.14	1206	0.027999999999999997	0.0005	0.015369549989700318
96000	31.58	43.55529359331653	198.14	1236	0.026400000000000007	0.0005	0.015562102132373386
97000	34.44	48.080207986238996	198.14	1243	0.024800000000000003	0.0005	0.015746224721272788
98000	42.03	55.8403895043722	198.14	1258	0.023200000000000012	0.0005	0.015928855737050374
99000	46.6	57.88799530127123	198.14	1265	0.021600000000000008	0.0005	0.016114454203181798
100000	54.05	62.503499902005494	198.14	1277	0.02	0.0005	0.01629615929391649
