Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
61000	194.62	11.000709068055567	194.62	887	0.0824	0.0005	0.009862523012691074
62000	194.92	10.44957415400264	194.92	892	0.08080000000000001	0.0005	0.010052286717626783
63000	195.33	10.419265809067356	195.43	897	0.0792	0.0005	0.01023983915646871
64000	195.36	10.476182510819482	195.43	902	0.0776	0.0005	0.010472234222624038
65000	195.46	10.467492536419599	195.46	907	0.07600000000000001	0.0005	0.01076829175154368
66000	194.21	13.76611419391834	195.46	913	0.07440000000000001	0.0005	0.010979991224077014
67000	194.98	13.321396323208766	195.46	918	0.0728	0.0005	0.011167730159229703
68000	194.55	13.389828228920639	195.46	924	0.07120000000000001	0.0005	0.011359022723303901
69000	194.13	13.590919762841661	195.46	929	0.06960000000000001	0.0005	0.011540932655334473
70000	193.48	13.848812223436346	195.46	934	0.068	0.0005	0.011723596718576219
71000	192.4	14.370803735351757	195.46	940	0.06640000000000001	0.0005	0.011913726992077298
72000	191.51	15.09469774457243	195.46	945	0.0648	0.0005	0.012094537218411763
73000	190.02	15.73466237324462	195.46	951	0.0632	0.0005	0.01227416906091902
74000	186.21	23.80600554481999	195.46	958	0.06160000000000001	0.0005	0.012462385230594212
75000	184.42	24.17278635159795	195.46	964	0.060000000000000005	0.0005	0.01264398091369205
76000	183.05	24.697925014057358	195.46	970	0.0584	0.0005	0.012829189234309726
77000	180.72	27.529286223947036	195.46	976	0.0568	0.0005	0.013086885677443611
78000	180.89	27.48704967798472	195.46	981	0.0552	0.0005	0.01332444535361396
79000	176.09	34.59106676585734	195.46	989	0.05360000000000001	0.0005	0.013538322382503085
80000	173.09	35.173880934579856	195.46	996	0.052000000000000005	0.0005	0.013803213503625658
81000	168.7	37.276936569412456	195.46	1003	0.05040000000000001	0.0005	0.013994078238805135
82000	166.13	37.22328706602897	195.46	1010	0.0488	0.0005	0.014183370802137586
83000	161.17	36.749708842384045	195.46	1018	0.0472	0.0005	0.014368081357744006
84000	157.5	36.873432170059786	195.46	1025	0.0456	0.0005	0.014558957086669074
85000	152.6	36.181763362224345	195.46	1033	0.04400000000000001	0.0005	0.014739938974380494
86000	130.73	53.293124321998604	195.46	1051	0.04240000000000001	0.0005	0.014921486841307747
87000	105.66	61.794533738834865	195.46	1073	0.0408	0.0005	0.015108279387156169
88000	96.62	59.046215797458174	195.46	1085	0.039200000000000006	0.0005	0.015294403698709276
89000	89.77	58.750294467347146	195.46	1096	0.0376	0.0005	0.015479985343085395
90000	89.73	59.40384751848991	195.46	1103	0.036000000000000004	0.0005	0.015682388411627876
91000	90.85	60.71727513648813	195.46	1110	0.034400000000000014	0.0005	0.015877637333340116
92000	93.14	63.33403824169117	195.46	1115	0.03280000000000001	0.0005	0.0160753591855367
93000	95.87	66.20130738890283	195.46	1121	0.031200000000000006	0.0005	0.01627247214317322
94000	97.24	67.27230039176601	195.46	1127	0.0296	0.0005	0.016462255517641702
95000	99.85	69.53867628881068	195.46	1133	0.027999999999999997	0.0005	0.016655812859535216
96000	105.46	71.15425777843517	195.46	1138	0.026400000000000007	0.0005	0.01685908940103319
97000	113.69	69.66013135215867	195.46	1144	0.024800000000000003	0.0005	0.017052156461609735
98000	120.67	67.74556147822527	195.46	1150	0.023200000000000012	0.0005	0.017256792717509798
99000	126.79	66.19369985126983	195.46	1156	0.021600000000000008	0.0005	0.017455777128537495
100000	134.07	63.31101878820147	195.46	1161	0.02	0.0005	0.01765014482869042
