Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
34000	124.09	64.5386852980443	124.09	780	0.3879999999999999	0.0005	0.005178323851691352
35000	127.42	65.96153121327612	127.42	786	0.37	0.0005	0.005323049889670478
36000	133.99	64.40690879090535	133.99	792	0.352	0.0005	0.005509730246331957
37000	139.88	63.68300872289249	139.88	797	0.33399999999999996	0.0005	0.005701414744059245
38000	144.47	61.86508789293037	144.47	803	0.31599999999999995	0.0005	0.005916135509808859
39000	148.21	61.46516005022682	148.21	808	0.29799999999999993	0.0005	0.0060816751586066356
40000	150.91	60.658897945808405	150.91	813	0.2799999999999999	0.0005	0.0062612709071901106
41000	154.87	59.654950339431174	154.87	818	0.262	0.0005	0.00643295599354638
42000	155.75	59.84051721033166	155.97	823	0.244	0.0005	0.0066564889086617365
43000	160.84	57.73417012480562	160.84	828	0.22599999999999998	0.0005	0.006884188387129042
44000	165.6	55.31292796444607	165.6	833	0.20799999999999996	0.0005	0.007197600205739339
45000	170.89	51.37760115069601	170.89	838	0.18999999999999995	0.0005	0.007543618347909715
46000	174.86	47.76107620228004	174.86	844	0.17199999999999993	0.0005	0.007763130863507588
47000	179.05	43.56819367382587	179.05	849	0.15400000000000003	0.0005	0.008067013952467176
48000	184.58	35.83578658268854	184.58	854	0.136	0.0005	0.008289528886477153
49000	186.17	34.976865211164935	186.17	859	0.118	0.0005	0.008512564698855082
50000	188.38	31.783889000561274	188.38	864	0.1	0.0005	0.008775237136416964
51000	189.72	30.51657910054795	189.72	869	0.0984	0.0005	0.008996165328555636
52000	190.59	29.54152839647942	190.59	874	0.09680000000000001	0.0005	0.009194110168351068
53000	191.54	28.432875338241825	191.54	879	0.0952	0.0005	0.009366778267754448
54000	194.21	22.09311883822653	194.21	884	0.0936	0.0005	0.00953583021958669
55000	194.76	21.887037259528764	194.76	889	0.092	0.0005	0.009698507918251885
56000	196.49	16.61595317759412	196.49	894	0.09040000000000001	0.0005	0.00987055950694614
57000	198.12	9.384327360018936	198.12	899	0.0888	0.0005	0.010044013659159343
58000	198.73	6.853984242759827	198.73	904	0.0872	0.0005	0.01021733151541816
59000	198.92	6.619184239768524	198.92	909	0.08560000000000001	0.0005	0.010386600030793084
60000	198.47	7.408717837790829	198.92	914	0.084	0.0005	0.010553840928607517
61000	198.47	7.408717837790829	198.92	919	0.0824	0.0005	0.01072608212629954
62000	197.95	9.438617483508905	198.92	924	0.08080000000000001	0.0005	0.010887298981348674
63000	197.9	9.440868604106297	198.92	929	0.0792	0.0005	0.011064210335413615
64000	197.54	9.86652927832275	198.92	934	0.0776	0.0005	0.011234097878138224
65000	197.54	9.86652927832275	198.92	939	0.07600000000000001	0.0005	0.01150188386440277
66000	197.82	8.328721390465645	198.92	945	0.07440000000000001	0.0005	0.011694732705752055
67000	197.85	8.331116371771554	198.92	950	0.0728	0.0005	0.011885999970965915
68000	197.85	8.331116371771554	198.92	955	0.07120000000000001	0.0005	0.012074570854504902
69000	197.44	8.725044412494414	198.92	960	0.06960000000000001	0.0005	0.01226314299636417
70000	196.07	11.425633461651044	198.92	966	0.068	0.0005	0.012453241017129687
71000	194.47	13.521431137272415	198.92	971	0.06640000000000001	0.0005	0.012651979459656609
72000	193.02	15.402584198763531	198.92	977	0.0648	0.0005	0.012837914360894096
73000	192.54	15.942032492753238	198.92	982	0.0632	0.0005	0.013034007085694207
74000	190.68	18.179592954739114	198.92	988	0.06160000000000001	0.0005	0.013218934138615926
75000	189.23	19.333315804589752	198.92	994	0.060000000000000005	0.0005	0.013413009511099921
76000	187.09	21.15896736610745	198.92	1000	0.0584	0.0005	0.013607121970918443
77000	186.02	21.519749069169002	198.92	1006	0.0568	0.0005	0.013801307082176209
78000	184.62	22.33507555393534	198.92	1012	0.0552	0.0005	0.014000921116934881
79000	184.11	22.55920876272038	198.92	1017	0.05360000000000001	0.0005	0.014194450378417968
80000	184.74	22.110006784259472	198.92	1022	0.052000000000000005	0.0005	0.014386093417803447
81000	182.55	23.121148327883716	198.92	1028	0.05040000000000001	0.0005	0.014588191575474209
82000	179.14	29.33633242244163	198.92	1035	0.0488	0.0005	0.014778619209925334
83000	178.94	29.230401981498645	198.92	1040	0.0472	0.0005	0.014969960583580865
84000	176.9	33.29249164601532	198.92	1046	0.0456	0.0005	0.015159763892491658
85000	176.09	32.99881664544958	198.92	1052	0.04400000000000001	0.0005	0.015359155933062236
86000	176.2	33.016662460036756	198.92	1057	0.04240000000000001	0.0005	0.015551646947860718
87000	176.09	32.97638397398963	198.92	1062	0.0408	0.0005	0.01575242797533671
88000	175.68	33.322628947908655	198.92	1068	0.039200000000000006	0.0005	0.015973968969451056
89000	174.87	34.11880859584637	198.92	1074	0.0376	0.0005	0.01616226295630137
90000	174.5	33.935085089034324	198.92	1080	0.036000000000000004	0.0005	0.016350368923611112
91000	175.07	33.79622907958815	198.92	1085	0.034400000000000014	0.0005	0.016520418657196893
92000	175.83	33.41618021258564	198.92	1091	0.03280000000000001	0.0005	0.016692277524206375
93000	176.23	33.46067990941009	198.92	1096	0.031200000000000006	0.0005	0.01689715994728936
94000	171.22	43.40543283968034	198.92	1105	0.0296	0.0005	0.017092632121509976
95000	169.72	46.05303030203333	198.92	1112	0.027999999999999997	0.0005	0.017282988495296903
96000	154.91	61.8066493186615	198.92	1125	0.026400000000000007	0.0005	0.017501458525657654
97000	154.09	63.26943891010888	198.92	1133	0.024800000000000003	0.0005	0.01767647339238061
98000	152.34	62.7509713072236	198.92	1139	0.023200000000000012	0.0005	0.017855585085021126
99000	150.5	62.13171492885095	198.92	1145	0.021600000000000008	0.0005	0.018031398985120985
100000	151.59	60.56072902467407	198.92	1151	0.02	0.0005	0.01822897646162245
