Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
42000	164.96	52.429556549717255	164.96	776	0.244	0.0005	0.005807998710208469
43000	170.48	49.19460946079357	170.48	781	0.22599999999999998	0.0005	0.005967397292455038
44000	174.93	45.461028364963326	174.93	786	0.20799999999999996	0.0005	0.006125588615735372
45000	180.98	37.41924103987145	180.98	791	0.18999999999999995	0.0005	0.006298192408349779
46000	182.74	36.87210870020862	182.74	796	0.17199999999999993	0.0005	0.0064636169539557566
47000	185.29	34.38293035795523	185.29	801	0.15400000000000003	0.0005	0.006629898216989305
48000	185.29	34.38293035795523	185.29	806	0.136	0.0005	0.006801773574617174
49000	187.27	32.21175406586856	187.27	811	0.118	0.0005	0.006969782445165846
50000	189.28	30.154959791052605	189.28	816	0.1	0.0005	0.007135897212558322
51000	192.95	24.082099160995078	192.95	821	0.0984	0.0005	0.007300432125727336
52000	194.33	22.75787995398517	194.33	826	0.09680000000000001	0.0005	0.0074678775999281145
53000	196.03	17.96688899058487	196.03	831	0.0952	0.0005	0.0076260582605997725
54000	196.33	17.903103082985364	196.33	836	0.0936	0.0005	0.007783615059322781
55000	197.54	13.473247566937975	197.54	841	0.092	0.0005	0.007956065601772732
56000	198.15	9.138243813775164	198.67	847	0.09040000000000001	0.0005	0.008116529517703586
57000	198.13	9.1363614201716	198.67	852	0.0888	0.0005	0.008283355832099914
58000	197.78	9.421868179931195	198.67	857	0.0872	0.0005	0.008449654579162597
59000	198.14	7.774342415921749	198.67	862	0.08560000000000001	0.0005	0.008611988359027439
60000	197.65	8.332316604642433	198.67	867	0.084	0.0005	0.008787608875168695
61000	197.88	6.9674672586241835	198.67	872	0.0824	0.0005	0.008947481446795993
62000	197.41	7.695576651557698	198.67	877	0.08080000000000001	0.0005	0.009110278752115038
63000	196.4	9.205433178292047	198.67	883	0.0792	0.0005	0.009282973408699036
64000	195.93	10.15997539367099	198.67	888	0.0776	0.0005	0.009443776408831279
65000	195.11	11.113860715341001	198.67	894	0.07600000000000001	0.0005	0.00960815237628089
66000	194.3	12.189749792346026	198.67	899	0.07440000000000001	0.0005	0.009774201578564115
67000	192.85	13.82850317279495	198.67	905	0.0728	0.0005	0.009943502280447217
68000	192.16	14.496013245027061	198.67	910	0.07120000000000001	0.0005	0.010116431646876865
69000	190.75	15.198930883453611	198.67	916	0.06960000000000001	0.0005	0.010281805064943101
70000	189.76	15.85062774782122	198.67	921	0.068	0.0005	0.010455772015783522
71000	189.18	16.08749825174816	198.67	927	0.06640000000000001	0.0005	0.010620531969600253
72000	188.13	16.593164255198584	198.67	932	0.0648	0.0005	0.010789290335443284
73000	186.53	17.42610398224457	198.67	938	0.0632	0.0005	0.010955326954523722
74000	185.43	17.784406090730158	198.67	944	0.06160000000000001	0.0005	0.011123703254593744
75000	185.0	17.798314526943273	198.67	949	0.060000000000000005	0.0005	0.011290334860483805
76000	182.94	19.587659380334344	198.67	955	0.0584	0.0005	0.011455316278669568
77000	181.58	19.820282540872114	198.67	961	0.0568	0.0005	0.011614360411961873
78000	180.88	20.397195885709394	198.67	967	0.0552	0.0005	0.011788077486885918
79000	180.62	20.53376731143119	198.67	972	0.05360000000000001	0.0005	0.01195063226752811
80000	174.3	35.76772287971377	198.67	980	0.052000000000000005	0.0005	0.012119142015775046
81000	174.01	35.72547970286753	198.67	986	0.05040000000000001	0.0005	0.012282415827115378
82000	171.24	36.966233240621094	198.67	993	0.0488	0.0005	0.01245455006758372
83000	169.08	40.097551047414356	198.67	1000	0.0472	0.0005	0.012626780933803983
84000	169.55	40.246832173476704	198.67	1005	0.0456	0.0005	0.012790674368540447
85000	169.04	40.14048330551091	198.67	1011	0.04400000000000001	0.0005	0.01296710557407803
86000	169.23	40.37223179364748	198.67	1016	0.04240000000000001	0.0005	0.013134076264169481
87000	169.34	40.33763007416277	198.67	1022	0.0408	0.0005	0.01330697066254086
88000	157.09	58.13382750172226	198.67	1034	0.039200000000000006	0.0005	0.013487897846433852
89000	157.11	58.14256530288288	198.67	1040	0.0376	0.0005	0.013655885656674704
90000	156.67	57.93186601517338	198.67	1045	0.036000000000000004	0.0005	0.013825594517919752
91000	156.09	57.84238843616331	198.67	1052	0.034400000000000014	0.0005	0.013987009988890754
92000	152.81	58.60233698411694	198.67	1059	0.03280000000000001	0.0005	0.014156561228964065
93000	152.2	58.37516595265491	198.67	1066	0.031200000000000006	0.0005	0.014326058957311842
94000	151.66	58.59389387982335	198.67	1071	0.0296	0.0005	0.014503393703036839
95000	156.89	53.91843747736019	198.67	1077	0.027999999999999997	0.0005	0.014667062958081564
96000	153.56	53.178439239977706	198.67	1084	0.026400000000000007	0.0005	0.01483816060754988
97000	151.52	55.96400271603167	198.67	1092	0.024800000000000003	0.0005	0.014999589655134413
98000	151.78	56.108391529253446	198.67	1098	0.023200000000000012	0.0005	0.015173193812370301
99000	153.88	54.566524536569126	198.67	1103	0.021600000000000008	0.0005	0.015341537727249993
100000	152.77	54.426988709646615	198.67	1109	0.02	0.0005	0.015515082213613722
